soil_pH,soil_moisture,soil_temp,nitrogen,rainfall,humidity,air_temp,wind,crop_disease_risk,crop_disease_risk_code
7.1484972732805545,0.2481705550160894,17.501744419262725,34.95225078771782,66.81240053009105,55.4673356820138,19.28320370249092,3.8995267645559375,Low,0
5.964904218552834,0.4875232490273457,22.759168353519847,57.19302337200436,115.83718620776136,59.29359569799888,27.55740593029885,6.312449206598751,Moderate,1
5.7403269622615785,0.1234275521511544,23.872102853977506,60.5174079991092,124.0052349947766,60.36838637914601,23.765720178651996,13.461702202767242,Moderate,1
6.521515486660641,0.5049486328809805,22.83674306239848,91.21631307330205,144.3369623024025,59.74960086323827,30.47428169573036,15.100330403919452,High,2
7.855397149520266,0.4449003771596827,25.80628994461092,55.92912805215983,145.59963944680652,78.7259312761004,30.307936585618997,14.10661153132812,High,2
5.864818976837457,0.5423755013373376,33.9185359100678,66.22235112477523,124.18115561013552,75.93025633626628,30.042014902114143,16.691363625020745,High,2
5.742404468900724,0.359349941395562,24.11241928375321,37.50963960443622,61.53113926111533,53.11250154543536,29.236642425365712,8.358724734303731,Low,0
6.9747770677206615,0.1312081625240077,13.615197162745112,49.34319911239274,22.662426031691577,47.75234598107316,16.489660921821923,-0.405941312740059,Low,0
7.094456685737321,0.3066643077760851,20.87862051885396,50.70150238316428,49.4695748150188,41.18125348772282,19.510799108168708,2.7652920655806525,Low,0
6.846608800829352,0.2877858182663321,25.78489938255406,66.67420620150125,164.062803944721,104.98430483721496,29.315982819570845,10.779067613688031,High,2
6.267097215440918,0.3379329830746643,24.81513108597902,50.483405238403776,103.90049968056252,57.4171793111241,21.608153995187426,11.868133671700804,Moderate,1
5.865000701303062,0.4035072104436974,26.67986151953624,58.84202072005897,80.11142956400415,67.49548189598077,21.450831445796837,9.241710234711444,Moderate,1
7.713358243172761,0.2846367860288556,16.555956248114406,34.352259958290574,70.42766590858797,70.88442772869925,15.242050063286126,-0.6397731554171351,Low,0
6.288120158988648,0.3137268713292916,20.51089206842496,51.69909808298563,114.65658163643492,52.25767880923205,28.145447953151777,11.463324463253016,Moderate,1
5.669458292216413,0.3902601651799603,19.84149211880136,51.82649507757465,118.8236373283994,66.91897735873036,30.84502793436944,13.07532745774532,Moderate,1
7.189234813730752,0.3592659669781556,25.97401131022997,32.795789910648736,76.04067141565477,73.87079776446286,25.86032233714776,9.558384163943208,Moderate,1
6.413685432854583,0.5010941711904241,27.841066152034696,55.49072108888776,151.51152745340076,90.48864141875362,29.912350782438043,17.32534536476726,High,2
6.584680412018039,0.1369028402476015,19.721934846628248,30.960923585352106,35.28940114820467,62.36093175210438,23.273930361782806,6.827414362721531,Low,0
6.714408250165286,0.3054484485810515,20.441103888193062,36.329721609166775,33.44819558702561,50.86143883046375,16.78358296404318,-3.764051450483823,Low,0
6.539786767471083,0.4107059532930887,26.74080715520081,57.78799812385461,95.82663257559068,61.87331554267643,27.57369647587403,11.66070859320338,Moderate,1
6.487883583065154,0.4461960998386458,22.26182370289299,23.232961868039997,105.5816771669037,67.91563676681973,19.927985117180643,7.064501362400181,Moderate,1
5.526328762929593,0.528276624453324,25.97367842544593,78.56975536982786,148.63107014667168,80.28775564080999,29.444707051736344,18.63638761270046,High,2
6.805108084794611,0.3625578368774747,23.53367182609016,57.24216404290793,114.29219581273236,44.50058721422522,28.477222194867693,8.991235783956784,Moderate,1
6.241941679064283,0.6199644983863211,21.06546265016521,68.20380278594367,184.5138758562954,81.21844464132454,32.26025242026328,15.299478945299304,High,2
6.7457147263601,0.3955808285758917,25.488704328883227,54.01154798760694,108.71950779000092,39.677539147803145,27.04620847018789,10.378533710985902,Moderate,1
6.718279902078834,0.3223147872868956,14.092668911145404,29.902692952900622,62.38308522010396,70.574954697117,20.062381123026224,2.815991176312597,Low,0
6.843176777507266,0.2828885860779411,25.169596284792345,34.80072667843864,128.8389001160378,59.87625759323306,25.16759181953349,9.071050858035816,Moderate,1
6.857690657720622,0.3074548580566347,21.09618934702432,40.1961665769399,63.4572247193364,55.91814133741378,18.93787786717693,3.2791946813092974,Low,0
5.714423824441059,0.5365211269039794,28.093854603717052,80.91805339074645,148.59559276964768,54.777220825120494,29.544097853051884,18.18043145601381,High,2
5.610639875547861,0.3696835449191346,21.635914140885145,39.44415329089545,55.59937252639641,38.74510952701623,27.33725593885048,5.387663545925682,Low,0
7.058340637533761,0.468567571034283,29.24720798692053,66.57851348872761,153.90153850845203,85.37478704606428,28.264620813371007,14.767517100321037,High,2
6.804763022604301,0.2255701012927006,25.502112732789275,56.00791072644806,100.8257491117488,75.37158898658242,26.003315544545565,14.434215695069332,Moderate,1
6.0715740674361,0.2599156831271159,24.359148304068768,49.619522415098615,115.95687559791531,46.40663228339943,25.13647442899225,11.675009269635115,Moderate,1
7.860956073953247,0.5175564697657333,30.754344654465523,74.91993486836496,117.87486423196084,83.94957970323307,33.21878884352204,12.439801577882664,High,2
6.388268607337075,0.3071200395273674,21.183094061433863,39.27171087343128,33.0641256386319,34.851527753141355,18.660455143798934,7.569196382970417,Low,0
6.103739630783649,0.240821084682648,21.262468197451145,48.657551941701215,25.994071858884475,46.65498764159052,18.57516406651713,3.040012302278864,Low,0
6.132913100610752,0.2565596445130848,21.143201011538103,54.558223221467664,64.09013079649446,57.89056687375519,20.251479883788083,9.231377435610511,Low,0
6.390164056081244,0.2785690057209397,23.69473511185379,34.81729781726352,33.830127942136244,44.98242956415464,22.746206353106224,5.986253328979053,Low,0
6.747352826887516,0.3806748025122915,23.976728814760698,65.05924511796417,77.45007802093923,76.2790899325357,25.463480996785755,8.99034223036548,Moderate,1
7.349717991504355,0.3178563978446693,26.703405816438263,43.46307718660142,115.09466596135618,66.99423985986768,26.41911484648065,8.063283783893816,Moderate,1
5.366973952925359,0.4219377435518757,27.430700962910617,77.15493096769485,122.0184314363105,64.7971320775939,31.35288790432943,18.020190213681197,High,2
6.365296582777721,0.307403380463677,23.75589263024007,40.74094780419775,82.57231091142583,36.19898541785109,14.889852681934537,4.833356903310143,Low,0
6.308773801165355,0.2919229360086705,26.574214830533837,58.20891785637152,150.67805447364674,68.0959226432551,32.77792530214385,14.726772418940918,High,2
6.660498781843011,0.530178893336234,31.90063882382733,50.48397087117114,123.69117385900309,93.09444101402649,29.169331932693588,12.984837632225767,High,2
7.279394592248447,0.2275630872205298,29.074105327782,51.27324416048025,95.14602504349436,46.09989828817057,23.635615847866923,6.880580406919347,Moderate,1
7.005137293418008,0.4464510835590751,31.44616838863452,63.28487793019454,148.9044327932235,70.77587015156047,30.022088044270703,10.564359189003603,High,2
5.589698349725741,0.3716045886713137,20.21936256145056,54.31365953914531,72.6336992233438,84.87275999230808,27.734088166524167,10.31726137381444,Moderate,1
7.231097969358818,0.3858908611611621,27.404967972679604,52.629880299873726,114.9980047884742,67.79267838216526,22.147267810938303,10.955563014396624,Moderate,1
6.024407814806022,0.4226542543803092,25.48268159763714,70.47825319784683,138.71607640279026,65.0596220671025,33.76543736512471,13.50698242971288,High,2
6.500263979428299,0.2980965399143291,16.390362959666145,17.03819046862762,38.98926301016833,37.79287574085841,18.475579407058067,4.556659043547586,Low,0
6.364816651619416,0.4478092543677004,32.882767995681434,76.86956632098678,180.72122363419055,85.97537705894729,27.86609031915156,15.351372648449551,High,2
6.186516471106116,0.3949958846397543,21.769379838638688,34.37533224105732,62.64815478111042,59.7255444962673,21.86542988665159,0.2893258403286305,Low,0
6.083822213447886,0.2877132445109123,18.61944238929757,46.32931817755511,54.058460417026,34.84255885002768,24.642515603990184,10.387633019286564,Low,0
6.3346125519884735,0.3091871349079826,25.373640224158272,62.70750209618787,147.63427063465093,73.27236107657423,28.479519899165037,8.482101403036435,Moderate,1
7.506693623763311,0.260922826486619,19.08669612171973,41.84680305864909,23.05747420940607,40.28385961489349,23.60124172383328,3.0293171630858127,Low,0
6.993188252952969,0.2930421418192862,21.142991954392752,53.393688804745054,90.31652097502526,55.33753680246746,24.47386463230393,11.474516941740353,Moderate,1
6.728124744264266,0.206427476860547,30.55408803456902,84.36368034243753,128.9962692527666,70.27701755265166,28.649239836665185,12.731987941630186,High,2
6.912708174494015,0.3150807708800511,23.26369701788582,40.21003841632759,63.63905942589928,46.89733243406544,20.972499057465328,4.609570836896946,Low,0
6.283063268510405,0.5877724078246556,26.08233136149925,63.961617025068136,141.0407732310005,67.85193864111356,23.375157671315243,14.30824080442916,High,2
6.495355719216092,0.374558485814899,29.53351924628856,51.57121138442436,105.5669726928934,59.907866374008655,22.46092084033908,8.245277039746691,Moderate,1
6.037457689760682,0.4139838486667325,28.1846585860272,81.93586535476263,123.19022717267126,76.80173722111243,30.432930058305235,9.498882697111696,High,2
6.629861250860741,0.1776546699916473,21.59648114694344,23.3847993773104,48.67840402705367,37.88983800237544,18.044491676593523,5.142196013949242,Low,0
6.209991833673158,0.2574867346604914,27.125198331043883,59.17680752239401,102.14888748681786,68.8737148063299,25.969556447374615,13.851450579560684,Moderate,1
6.069793317358024,0.2192355564616139,22.5157320230361,34.23108130476851,66.71384224130284,38.702931453423815,21.589412533745847,9.3247058619737,Low,0
6.883194238286199,0.4168884046180114,29.15199310903992,54.77665681718256,165.9595050916381,74.4489077207165,30.036509046848717,14.721376495820842,High,2
6.741033363667693,0.3794986517854015,25.98449324554063,35.7232742065439,94.42233211698488,73.45157971184321,24.85330844957768,5.784430459589275,Moderate,1
6.587643389466962,0.2430619648899255,23.970441577590854,56.31927966771957,90.90904562513111,62.81346722564964,24.725801327472656,9.757364506403617,Moderate,1
6.7780110484211455,0.3026972168958484,20.383567380488955,50.71345473083467,120.5888111185408,61.63104873214861,22.460697095623065,12.777016628508164,Moderate,1
6.468680211336382,0.3694498766810314,24.264393735908858,68.56583385827982,95.99294844411672,67.31842092134848,28.438090432426197,7.66788554546228,Moderate,1
7.651819376052394,0.231644462148822,28.148083099467,66.46440870400727,80.5324232394593,75.0713333647316,26.00843488907869,9.317571220139776,Moderate,1
6.650850004450867,0.3640428983662878,20.39051604129813,46.09682151980128,98.71844471702566,70.3629090951719,18.41161653670016,9.513628073560424,Moderate,1
6.140583806195635,0.4096004250301824,24.51325675970829,54.35811822891503,101.83504968896746,67.52240396426677,24.65131287063413,10.644139549511578,Moderate,1
6.535626874955447,0.2465193899836723,23.26076280700734,45.81873016583425,124.79168012883125,61.0377032189824,28.205138001082048,11.812362668765552,Moderate,1
7.297088978102006,0.458283052315934,31.577880294404352,67.39963749819555,132.39976036618472,82.6918092025516,29.35263862101534,11.466715626025929,High,2
6.132399482618377,0.4824966601645836,24.392347002797838,55.02287936143504,121.4073032045986,77.71892421938657,24.667562319162737,8.835270839435383,Moderate,1
6.678830683315545,0.4551604778290057,30.26636039277491,70.72252048237915,191.15622354195523,65.61588833205441,28.454487302723948,14.62044330913815,High,2
5.721685413238048,0.2984807961076511,16.798926618759292,57.54794181984364,8.361411842325559,66.96456368290038,20.633052401607856,4.709860664388823,Low,0
6.174678715439087,0.2110299692988243,18.51901518940283,31.36009230320184,50.97043255889654,41.69049883588962,20.81137047733952,4.849285671652589,Low,0
5.855259706395156,0.454675958456452,30.281550806351103,74.21716933003097,148.80691376015616,62.98334141712584,27.570825492698148,15.563401014127566,High,2
6.340625842376934,0.2676150521166524,24.69163983988472,58.09047443032654,86.88624561077113,62.64288755143332,22.18161027404205,13.357734752692288,Moderate,1
5.999342672901016,0.3762248875654698,25.613454745124848,75.18218950445412,139.87621877829326,78.2048542512752,32.682698323502805,12.701032425655722,High,2
6.442679582246804,0.3711414617316509,24.624707621865483,42.35993832052636,109.7236958312388,45.50628244677577,18.8489276281474,12.217541484104704,Moderate,1
7.0443848271083365,0.3198959420060003,25.047047624351496,43.28345652682438,133.91445755621731,83.97288694773111,25.470081184739573,13.070591932556034,Moderate,1
6.561602403392243,0.2941188300832374,20.10900611593113,56.95051040430753,37.54701276531096,51.94607455237243,17.772588242905854,1.0399324663378824,Low,0
6.596703183594858,0.4547753504463789,28.26545729860054,63.62191307140064,148.84326775244813,91.27788027111646,30.34191200438332,12.619620810349586,High,2
6.621828611851357,0.2627833274560456,22.53615099819768,45.30256280365326,102.2107063494788,58.73684723816993,26.48219175692656,1.4361200112868264,Moderate,1
6.946594173603626,0.501351529828691,25.42575940091735,65.15982876377915,149.9185432575713,79.58740347349939,32.24923642631504,8.955296302480175,High,2
6.391738401231914,0.3748606767454394,31.33137866916282,79.28932013532216,137.9018647214365,84.97788309417777,31.612236008461142,16.926903705033528,High,2
6.196263856189846,0.3176510405847981,23.284302160612288,40.673287102603474,102.91672940430767,70.85299436516338,26.54465078822912,12.459775757905703,Moderate,1
6.312296276758019,0.4460936131253037,28.588639487777787,33.11634708571556,133.84698884506471,76.08430022643961,34.51518611582499,11.759992174853604,High,2
6.818802906115605,0.4707015844195137,30.98882847021677,54.81030219186685,160.0916362895478,86.26538363336942,26.28131314175928,10.491388173952831,High,2
7.932606011542981,0.3778405880445442,35.06055106598801,66.45793611491212,138.15069089238972,83.27072374877845,28.253815997720963,16.19713242193958,High,2
6.935033865344377,0.2896545510378083,20.37604726285894,43.64961002466225,98.0683117047655,49.42381202966415,20.603297140144903,8.151963188022837,Low,0
6.855479984101746,0.2855410649188832,19.0975845854523,51.59329803364248,28.37873344800205,56.15935606944264,21.779303773905152,4.071360682058029,Low,0
6.719750615310113,0.3123149202809691,21.144432165379715,56.744924333475375,49.88807962341907,56.687416555925125,16.724897371582056,3.8387008925767967,Low,0
6.108117167206801,0.1947567158146992,17.709520211296894,31.681777917695552,48.65643419901289,42.84240010889248,22.04615619713786,9.461738466007782,Low,0
6.209973379314978,0.2691523600428301,21.249212775757336,44.72002270919275,51.51910535832175,57.426824183597226,21.446746858041973,1.2870127330181065,Low,0
6.470086928235048,0.3894848163467433,25.72724264397501,35.044682195482615,77.57512519811216,74.29409984790816,24.60359023329536,8.428806091685734,Moderate,1
6.704881397979749,0.1811129671861143,23.508424925312976,46.97903272539028,41.13911957743035,45.205070326007565,20.889726635422285,6.389554385802754,Low,0
6.430958832669259,0.4972908894339146,27.7325713253538,89.422455947563,115.0555666606949,80.94621044669358,25.123367899313816,7.48028528838985,High,2
6.982425816548729,0.3792466258838585,16.914127820300195,34.075357408471056,49.47188486082146,52.80161158819607,17.571189440235063,6.272183133392269,Low,0
7.062056359993007,0.3258021169698286,18.067805830440975,44.07052287124535,30.56686530917428,36.20381835211069,18.119848326230105,7.587180417148277,Low,0
6.544328795480719,0.2657852565924476,18.455870261414123,36.8392714397295,62.31542299542284,62.03884437168816,19.581661172957,3.649432205445765,Low,0
6.684508218912583,0.4599428555880681,30.34014041984004,77.76936702931516,150.60952827841257,71.02746993838743,28.04114953250376,13.3506319210859,High,2
6.173735853391677,0.4011058278384538,26.680014945585967,83.53069160166407,85.57967288028573,83.95598834762943,30.102815442600665,9.957388622285638,High,2
5.704929084659851,0.396827912199835,25.742977682593,78.09264698241986,152.33660348344367,67.14408999243972,32.640197888872024,10.698582528214756,High,2
6.730636042158916,0.37605141330957,26.872514957426727,72.93949387943162,134.54915776315528,79.42036000331697,25.45850849626544,16.892626810788467,High,2
6.370478927089648,0.2342920120732017,19.82099685146484,39.627777634901584,64.5525908727396,50.519458858072994,22.197920231646737,4.757850259674253,Low,0
6.750332860690605,0.2539818949744768,20.01765789657044,33.39678860526553,63.976568404050695,54.2097294438939,21.4760565439784,3.4218954719972587,Low,0
5.456486490698966,0.303230581547424,24.922352667822743,45.90316583018166,81.26987250420808,58.322204435311136,25.87657818497912,9.438012944780876,Moderate,1
6.842225238818214,0.4163040946709669,30.44107844299517,58.67850859283993,128.02167490543613,86.87426755126504,29.734367356250964,13.638325751540616,High,2
6.186133046957747,0.3269568900862338,28.54632836287009,30.121913434649205,125.53930772176376,68.38023481101708,21.378935056428357,6.774062820852286,Moderate,1
6.364814300432104,0.3388175885445865,31.380098414935816,90.9940752050251,149.17503742041595,101.59121154603292,30.27394418583405,13.858632287500946,High,2
5.813298555515125,0.3915921711623001,29.672044601359637,59.19705608357266,105.53163011182096,65.0855608082435,20.287355628622265,14.066718807131044,Moderate,1
6.692032724469653,0.2473844201524725,14.831394749900308,39.10879960487212,23.910609989902937,56.69672548830039,21.099794738290544,2.180360641017934,Low,0
6.821361379933772,0.3563322024105945,20.491302924253677,47.09003757588512,48.205286114255465,64.40117215449473,17.97082309382219,10.402821298732448,Low,0
6.469451245997066,0.3900960163183957,29.042003936207784,81.67120788003297,149.53898887829067,92.78575167939374,33.248999815550604,11.770856437793825,High,2
6.678893680174141,0.2948627621094588,22.70762810793819,50.53802052034903,22.446612640858177,40.62174960084877,21.54510580162598,6.541357852736626,Low,0
6.617807279054283,0.3116692155109573,16.303534385550396,51.43754043206929,56.76992814988828,45.84712086099199,21.89834559831885,11.812078573413189,Low,0
6.92882981160101,0.2372049176029258,19.95245948024328,29.97470635362191,49.6297372801522,47.11341361079862,20.968155681014267,2.5183071693430312,Low,0
5.423543242121243,0.4475370798069268,26.595174715355185,55.71095393488273,173.7845292251157,86.67245147429242,29.91534636318831,19.0929787325126,High,2
6.788681762553331,0.3397072442918355,28.517336864729376,50.15881505415182,119.10538474414412,64.61257105010456,23.174947705961987,11.777590921953283,Moderate,1
6.552947226557617,0.2967530384377987,24.941101461288717,24.35758388288949,82.34425149937248,51.04355937523213,17.303647855030615,1.0090591227830306,Low,0
6.841784661600239,0.1407235431039572,23.029859963466,42.61250531233856,42.61445721507594,51.43388467342251,14.67129430130504,6.2259584344420125,Low,0
6.036323432904713,0.2690695186187828,22.437994074456075,45.01094169939845,53.79163233197487,60.01046092567141,11.890303121002288,7.033625958592722,Low,0
6.432991416663541,0.2511750555783357,18.0377542172944,46.48280433843859,47.58103702784437,54.19532443907028,17.3375234665937,3.687625099029769,Low,0
6.698698511729617,0.390203547683343,27.29874486647096,55.97133842792145,147.83722019217166,91.1210061922134,32.055870254132905,19.206027977757365,High,2
6.957695137780081,0.3060367780323572,24.70808521051188,48.64442158595597,134.77702703706663,61.78757233882088,30.49767113043761,12.4424552863548,Moderate,1
6.342366833041872,0.4714440342071803,29.787935975320146,69.48881306984623,150.32249575800944,81.43306305000004,28.45228406060298,12.223823227071131,High,2
6.516398497705794,0.1893203732239944,19.423998214485582,30.757668557316958,67.80396822249574,60.35249334723753,14.461436413285718,2.21146741942277,Low,0
6.4427638141005685,0.4618204725920103,26.09543832085288,72.10367113540887,180.6066912870882,72.21905214167286,33.515430429821535,19.494292900463357,High,2
5.75173537245496,0.1979980852474481,19.791405075524096,25.503547803014698,31.562803737493734,39.960426279185015,20.621801988196832,5.208033011108752,Low,0
6.992699855725025,0.3231323487691322,28.441210459157386,74.51226016136098,148.53785395982123,72.09229080914646,33.04781167069067,13.789860762093952,High,2
6.360518534834096,0.2276191865203332,21.97592974012928,43.4005129456889,61.41225994439062,59.68184660532861,19.00607485045003,3.163289796476749,Low,0
6.163104947170262,0.5266029730623814,21.218468590473904,68.50544306835012,121.38337596750657,75.23446198566475,29.103539732912388,13.925266866277475,High,2
5.941737780025671,0.3488649296005551,19.61025455515833,34.51712703509399,53.20036451705575,55.01782736167545,23.35219644770738,9.34549768967878,Low,0
6.436041204259617,0.1735567647519659,15.98388419935607,42.03463635867223,34.87298509431393,35.77746290402326,18.060281347272426,1.755355989156815,Low,0
6.759050851014988,0.3076639192150789,22.82678253252839,54.89132862965028,102.74704958814073,94.18173555060092,24.447562552950394,6.609463811545949,Moderate,1
6.382041735343938,0.31744918043965,23.663108322889197,57.94971455708821,70.05484709642711,77.80939576666728,23.00373310561162,12.165710456314423,Moderate,1
6.839473493881116,0.2850078120850063,24.877426647904908,53.396399189551694,106.61702609231156,79.51001438131337,27.63825112341221,6.767871769045725,Moderate,1
6.1099004354412685,0.4564459923231232,22.00802838393422,63.93697689389111,117.8590774021754,83.29620201716088,23.77094022211151,12.136966478740488,Moderate,1
7.12880952817968,0.4824844897942464,27.412689321197565,61.0648490748072,165.95701402764277,61.26558696045383,31.93767126082768,11.702865745335382,High,2
7.296334999141442,0.3515475256649403,22.0275914511626,54.501198458718825,79.07757829874991,69.73407415712467,25.872842093018456,12.873518893324803,Moderate,1
5.820712992371263,0.2636210942979321,19.94550340009513,53.987192812984674,88.03124838837905,55.33412109014685,24.79562972449614,11.091911892558214,Moderate,1
6.636559217146822,0.3701430193190876,27.993034723332748,64.66909597984167,143.11872086591546,76.2546584924975,27.060223275653268,9.127984232598031,High,2
6.929225558328333,0.2312303544034069,20.09559498740007,25.51408585366456,44.00646703986426,49.49795382958255,27.862379273089925,1.6640989226775091,Low,0
6.817664597608103,0.4405866158245717,26.86133235937565,72.44957093172005,159.49266971133585,87.0759182197462,33.534758542644006,16.22440773833507,High,2
7.302169554154299,0.3271924594366389,25.346612959275213,44.1387370081859,82.63478076803335,65.97813293093307,28.311800640105723,9.231157527245283,Moderate,1
7.435482587685891,0.2811691341896723,17.829268170309085,45.346290861224354,-2.714954780337557,50.03375506597161,20.983463518529256,7.772810418613489,Low,0
6.701865045168304,0.2480643514887267,17.74074534817468,43.24359281721603,26.41920417680395,61.87679388461564,18.606148108104826,5.603478967618518,Low,0
7.763466212936811,0.2075304981663743,18.776401393704443,50.44160877069072,63.63782979252623,68.46707325736034,21.75178455597789,3.922123727638821,Low,0
6.640504625140904,0.179392349907613,27.53159352411018,53.4184615562768,164.86185939189463,88.07916250616111,24.45565279225745,9.680988992406055,Moderate,1
6.459052810213754,0.5292952890341334,29.86861242856764,72.97876191023845,159.00311267893295,78.95641550561913,35.326472547720144,10.5624119449267,High,2
6.553528726496149,0.4223882495089578,29.71983243012857,63.87016728729311,148.85917666294117,91.8398744319689,31.0254756418649,14.819887374934307,High,2
6.375513172359662,0.4751303597160533,27.209792597192568,73.1433868313143,158.78300267400834,88.33179431270182,33.84838490651694,15.234022255436573,High,2
6.258191430222282,0.517342461982721,25.371949925543746,44.682306837491865,145.45787984438147,78.58242445972462,30.40669024924413,17.185555930543607,High,2
7.224410054168858,0.4247934457672861,27.39642358818752,84.66782556898976,160.11115706430016,84.36235704801055,26.42725048207882,17.036184207838257,High,2
5.541325556994851,0.3323098875701186,28.840694723118908,62.62970638847303,171.13449822560835,89.66807104250545,32.15750599906631,20.459315361937797,High,2
6.463013568202811,0.3439467516539335,29.93135544197452,41.14012057601002,110.11178483671748,79.8911310832829,31.814349236268388,8.786807730448116,Moderate,1
7.274319647512018,0.4756173262359063,31.05323736421287,71.33958380580235,148.09776704598468,76.66962380946238,29.068827025867304,10.356595331072906,High,2
6.891436867474286,0.315509954433992,26.02013211709189,60.50797572273663,108.8954761566319,56.743463171978576,25.448090446813566,11.092420888163984,Moderate,1
6.7049093284642565,0.2306993876305166,21.681434253006827,58.99881934895215,47.34732507234853,40.25470695329359,23.32124200786092,4.638856508139205,Low,0
6.539317595158045,0.0901439452374313,22.2908191867562,43.46488475897993,69.96020219719304,21.037446218063103,26.265124114342186,4.581231115534479,Low,0
6.719726345228995,0.5514368389682471,27.93900358190961,55.77770350493793,166.8502779291001,87.54958766141965,24.174424021861785,14.988587598987602,High,2
5.74141315166416,0.4100463334017412,23.959513987786863,43.69930660959642,90.99974284008373,77.57149216862572,23.39399473895133,11.07536085462886,Moderate,1
6.7565528990880415,0.2292362657932866,21.84702620221876,46.153674840130535,31.291225959108093,60.85982116175032,18.392109664657852,7.424173394843436,Low,0
7.173285831305148,0.5654936255332991,28.728447462039863,70.3218508703684,167.4563416635667,87.32080951433022,29.072801289785215,16.214470226424805,High,2
6.405439804611484,0.3237320089539567,19.681127199056164,55.11154930247348,20.97648619896882,49.87911052153945,16.242819666760642,6.090895647874904,Low,0
6.613342124247299,0.3050753802935499,23.61727545771467,61.95863839093785,123.4688455326489,62.27455278638191,23.978203879270417,11.500429099341652,Moderate,1
6.7321256190615015,0.4987308415242811,29.431113265387754,73.970466698824,168.6333193373619,83.95373681185666,29.06196849104017,12.612033269973738,High,2
5.622281051344645,0.3943880513538502,29.182863633169468,62.97088561960432,145.2438592514812,84.66431287412317,31.562068489268007,11.761401443501883,High,2
6.112518587968007,0.5594475389451918,32.91729240627063,69.60855973031659,174.99420840368637,69.43502929374739,33.22566462354575,18.141829225678386,High,2
6.11920606748189,0.4255188836514073,28.3635680435144,62.96289600668567,183.8469314492641,81.44326471726036,21.88995585867793,16.018067438268663,High,2
6.507809166974802,0.3221821739029318,17.7306095496327,55.19283923641769,60.21584177055189,60.305805856240575,18.02649633844359,7.563575681199847,Low,0
6.370601968666449,0.3778917736403773,21.4022986198531,37.0451968197084,63.93908809021471,46.6618051024399,23.519373912759924,6.108926576594282,Low,0
6.241785178056214,0.3342826733257522,24.48535142279915,47.53421653459761,96.46451673768436,49.51381701136253,23.52653875857369,9.145373519890988,Moderate,1
7.296593313319699,0.2091027458855052,17.52598794935355,38.74213079900352,51.114498245773895,60.94191518470949,14.922606110855542,9.58865095838184,Low,0
6.5227859199519065,0.1978719721915346,25.359860223313312,46.33919022318011,9.49714826684786,51.86454314769428,18.01464060569484,7.557300004388672,Low,0
